STATION,NAME,DATE,PRCP,SNOW,SNWD
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/1/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/2/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/3/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/4/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/5/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/6/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/7/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/8/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/9/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/10/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/11/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/12/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/13/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/14/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/15/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/16/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/17/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/18/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/19/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/20/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/21/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/22/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/23/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/24/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/25/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/26/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/27/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/28/2019,0.12,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/29/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",9/30/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/1/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/2/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/3/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/4/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/5/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/6/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/7/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/8/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/9/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/10/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/11/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/12/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/13/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/14/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/15/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/16/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/17/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/18/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/19/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/20/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/21/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/22/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/23/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/24/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/25/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/26/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/27/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/28/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/29/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/30/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",10/31/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/1/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/2/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/3/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/4/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/5/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/6/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/7/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/8/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/9/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/10/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/11/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/12/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/13/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/14/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/15/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/16/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/17/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/18/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/19/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/20/2019,0.21,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/21/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/22/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/23/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/24/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/25/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/26/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/27/2019,0.38,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/28/2019,0.87,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/29/2019,0,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",11/30/2019,0,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/1/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/2/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/3/2019,0.01,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/4/2019,1.07,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/5/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/6/2019,0.12,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/7/2019,0.03,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/8/2019,0.04,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/9/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/10/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/11/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/12/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/13/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/14/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/15/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/16/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/17/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/18/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/19/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/20/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/21/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/22/2019,1.47,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/23/2019,0.63,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/24/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/25/2019,0.97,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/26/2019,0.32,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/27/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/28/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/29/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/30/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",12/31/2019,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/1/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/2/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/3/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/4/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/5/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/6/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/7/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/8/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/9/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/10/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/11/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/12/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/13/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/14/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/15/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/16/2020,0.38,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/17/2020,0.09,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/18/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/19/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/20/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/21/2020,0.02,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/22/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/23/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/24/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/25/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/26/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/27/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/28/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/29/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/30/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",1/31/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/1/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/2/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/3/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/4/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/5/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/6/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/7/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/8/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/9/2020,0.12,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/10/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/11/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/12/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/13/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/14/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/15/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/16/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/17/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/18/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/19/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/20/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/21/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/22/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/23/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/24/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/25/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/26/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/27/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/28/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",2/29/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/1/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/2/2020,0,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/3/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/4/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/5/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/6/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/7/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/8/2020,0.01,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/9/2020,0.04,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/10/2020,0.13,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/11/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/12/2020,1.51,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/13/2020,0.65,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/14/2020,0.18,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/15/2020,0.15,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/16/2020,0.38,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/17/2020,0.03,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/18/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/19/2020,0.09,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/20/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/21/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/22/2020,1.4,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/23/2020,0.02,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/24/2020,0.01,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/25/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/26/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/27/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/28/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/29/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/30/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",3/31/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/1/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/2/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/3/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/4/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/5/2020,0.03,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/6/2020,0.86,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/7/2020,0.25,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/8/2020,0.02,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/9/2020,0.76,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/10/2020,0.25,,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/11/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/12/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/13/2020,0.01,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/14/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/15/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/16/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/17/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/18/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/19/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/20/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/21/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/22/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/23/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/24/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/25/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/26/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/27/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/28/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/29/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",4/30/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/1/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/2/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/3/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/4/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/5/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/6/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/7/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/8/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/9/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/10/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/11/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/12/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/13/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/14/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/15/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/16/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/17/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/18/2020,0.15,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/19/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/20/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/21/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/22/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/23/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/24/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/25/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/26/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/27/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/28/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/29/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/30/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",5/31/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/1/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/2/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/3/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/4/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/5/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/6/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/7/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/8/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/9/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/10/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/11/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/12/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/13/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/14/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/15/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/16/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/17/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/18/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/19/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/20/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/21/2020,0,0,0
USW00093197,"SANTA MONICA MUNICIPAL AIRPORT, CA US",6/22/2020,0,0,0
